unit,cycle,RUL_true,RUL_pred
14,34,42.0,34.31121085106494
14,35,41.0,35.34757078773426
14,36,40.0,35.14635285471576
14,37,39.0,35.131602325885446
14,38,38.0,34.79571653990572
14,39,37.0,38.09637577628214
14,40,36.0,43.17244624621087
14,41,35.0,34.04584490645712
14,42,34.0,31.582572981478734
14,43,33.0,33.01681478692858
14,44,32.0,31.2135990617059
14,45,31.0,30.97664438833046
14,46,30.0,27.12485585337663
14,47,29.0,28.898454392676655
14,48,28.0,27.225898494314016
14,49,27.0,25.9117141999201
14,50,26.0,37.965940651970044
14,51,25.0,34.422966792181384
14,52,24.0,37.90285411289962
14,53,23.0,23.331230779261567
14,54,22.0,28.47990667620238
14,55,21.0,23.49435118607808
14,56,20.0,27.827754837903758
14,57,19.0,21.352549614045813
14,58,18.0,23.870006815842544
14,59,17.0,22.981183402657045
14,60,16.0,20.50574743476389
14,61,15.0,26.853212042770036
14,62,14.0,19.577386366403353
14,63,13.0,17.452962701059654
14,64,12.0,18.24422658390156
14,65,11.0,16.95640531135778
14,66,10.0,13.71185382974944
14,67,9.0,14.802223324448146
14,68,8.0,7.8368709671601025
14,69,7.0,11.341079538937223
14,70,6.0,10.485117376915648
14,71,5.0,8.00883820162229
14,72,4.0,6.754040361060888
14,73,3.0,4.985280454464679
14,74,2.0,-2.6029109112304383
14,75,1.0,-8.703372026086797
14,76,0.0,-4.60372546559293
15,1,66.0,56.94888396436755
15,2,65.0,57.30491281432495
15,3,64.0,50.038968694184646
15,4,63.0,49.37758418507901
15,5,62.0,37.90041136377978
15,6,61.0,43.78832857008348
15,7,60.0,64.62249169150067
15,8,59.0,52.97012473052851
15,9,58.0,50.13930052978624
15,10,57.0,45.29890548510493
15,11,56.0,43.97328202567853
15,12,55.0,55.45192463601696
15,13,54.0,58.85786953538538
15,14,53.0,56.43611031011482
15,15,52.0,43.52944379971716
15,16,51.0,44.052515318782696
15,17,50.0,55.91662942058384
15,18,49.0,43.879203632504854
15,19,48.0,40.59376549178103
15,20,47.0,45.86154226572572
15,21,46.0,50.27092460559259
15,22,45.0,56.25954967972962
15,23,44.0,48.88231010906836
15,24,43.0,44.308425371668456
15,25,42.0,52.400022509490654
15,26,41.0,35.94749477355329
15,27,40.0,41.80399941485192
15,28,39.0,35.433037982108665
15,29,38.0,42.40704842975005
15,30,37.0,35.254509723856955
15,31,36.0,34.935295989463334
15,32,35.0,38.1671752880891
15,33,34.0,40.56827227154137
15,34,33.0,38.30481207900672
15,35,32.0,39.47261300639312
15,36,31.0,33.68262928859916
15,37,30.0,27.66707406696254
15,38,29.0,41.25917452461806
15,39,28.0,28.707016328559405
15,40,27.0,26.443797442733427
15,41,26.0,29.59918724627459
15,42,25.0,27.994810927373663
15,43,24.0,25.17687619179002
15,44,23.0,25.813179285969944
15,45,22.0,24.45661593773575
15,46,21.0,27.392223871486344
15,47,20.0,22.773196298134796
15,48,19.0,26.026743672473845
15,49,18.0,23.153817692766477
15,50,17.0,20.416125325679097
15,51,16.0,16.670866291834386
15,52,15.0,20.237691547913773
15,53,14.0,19.01237750254202
15,54,13.0,16.763958080050116
15,55,12.0,21.363250000556082
15,56,11.0,15.842899482615813
15,57,10.0,12.582304243210254
15,58,9.0,0.0
15,59,8.0,9.650768944245291
15,60,7.0,9.302731429300934
15,61,6.0,6.030307086247472
15,62,5.0,6.088457701464382
15,63,4.0,7.639791339747543
15,64,3.0,6.63845305511996
15,65,2.0,-0.8562655856539116
15,66,1.0,-6.22604479168638
15,67,0.0,-10.926024387929502
