unit,cycle,RUL_true,RUL_pred
11,4,55.0,47.4524495037272
11,4,55.0,48.994934343143726
11,4,55.0,49.38391388298324
11,4,55.0,34.227379930678104
11,4,55.0,49.209749773993494
11,4,55.0,55.69399269227625
11,4,55.0,55.60621802965564
11,4,55.0,55.71241658487384
11,4,55.0,55.411981174141864
11,4,55.0,56.438527673159
11,4,55.0,56.09580811015598
11,4,55.0,55.07853226674271
11,4,55.0,53.000382334055196
11,5,54.0,51.22398858657698
11,5,54.0,51.66216131490156
11,5,54.0,51.40779993786974
11,5,54.0,50.73691217591555
11,5,54.0,57.260480846843315
11,5,54.0,56.94110499438446
11,5,54.0,55.98005332794093
11,5,54.0,55.772137346830576
11,5,54.0,55.34809206349242
11,5,54.0,54.52698512947223
11,5,54.0,55.260788435541244
11,5,54.0,55.66488076417455
11,5,54.0,55.89962908047998
11,5,54.0,54.068621452525235
11,5,54.0,55.28093317818256
11,5,54.0,54.68454555375674
11,5,54.0,54.12556322607521
11,5,54.0,55.2586515649649
11,5,54.0,58.28231323480645
11,5,54.0,58.69368262770715
11,5,54.0,57.14087181934929
11,5,54.0,57.02018181011792
11,5,54.0,56.929460413342326
11,5,54.0,57.255235416581854
11,5,54.0,56.62320947268833
11,5,54.0,56.622411459564645
11,5,54.0,57.20425094729516
11,5,54.0,58.298040239224434
11,5,54.0,57.23066114915377
11,5,54.0,57.29697393321294
11,5,54.0,57.7935350903427
11,5,54.0,56.64612463130102
11,5,54.0,57.84326483662341
11,5,54.0,58.39209627988596
11,5,54.0,58.14239775811831
11,5,54.0,57.42212311712216
11,5,54.0,57.041212166306174
11,5,54.0,56.02738874769763
11,5,54.0,56.08033090646992
11,5,54.0,56.916162074828
11,5,54.0,56.68542900180029
11,5,54.0,52.4572185088407
11,5,54.0,55.705699512211375
11,5,54.0,55.30541724552924
11,5,54.0,55.46920466062559
11,5,54.0,56.324413922201295
11,5,54.0,54.05878628978505
11,5,54.0,55.24433563695073
11,5,54.0,56.65166206568847
11,5,54.0,53.40052845785381
11,5,54.0,54.41293932230597
11,5,54.0,54.78135640845598
11,5,54.0,55.713645424568504
11,5,54.0,51.83992103926413
11,5,54.0,51.30571152423509
11,5,54.0,52.33036713388222
11,5,54.0,54.123888517206126
11,5,54.0,52.04660843010292
11,5,54.0,54.04853249410349
11,5,54.0,55.71844264503226
11,5,54.0,57.0145007954803
11,5,54.0,56.791099246801814
11,5,54.0,59.01542252197986
11,5,54.0,54.845075030872685
11,5,54.0,53.617874725202455
11,5,54.0,56.41605939889876
11,5,54.0,57.75950126791254
11,5,54.0,56.93334678673147
11,6,53.0,52.04306854167574
11,6,53.0,54.7797797081031
11,6,53.0,52.74769866004197
11,6,53.0,56.97925753548802
11,6,53.0,59.675784690695494
11,6,53.0,58.77514499297045
11,6,53.0,61.21312149361975
11,6,53.0,61.31306104908495
11,6,53.0,60.9514355716226
11,6,53.0,59.907200133569404
11,6,53.0,60.457469384210135
11,6,53.0,60.150483587555726
11,6,53.0,60.62348922463686
11,6,53.0,62.21232004042637
11,6,53.0,62.803703282468156
11,6,53.0,62.5341806593308
11,6,53.0,60.356373968817906
11,6,53.0,60.89121606730635
11,6,53.0,60.0842458788987
11,6,53.0,61.658871173527494
11,6,53.0,61.05116023379381
11,6,53.0,61.31193721368124
11,6,53.0,61.66435472453259
11,6,53.0,61.69158274688065
11,6,53.0,61.902189086406224
11,6,53.0,61.57012174416373
11,6,53.0,61.463685655270574
11,6,53.0,61.14214097956961
11,6,53.0,54.36818761430641
11,6,53.0,52.25135934253764
11,6,53.0,53.11909458934493
11,6,53.0,53.342995332046335
11,6,53.0,54.98233045970824
11,6,53.0,43.40934335935533
11,6,53.0,45.275735115150106
11,6,53.0,46.99465660425157
11,6,53.0,46.86445580337594
11,6,53.0,46.40486828519826
11,6,53.0,45.42094963140258
11,6,53.0,42.1088133174526
11,6,53.0,46.53730259243464
11,6,53.0,46.9324216943714
11,6,53.0,46.1862739046699
11,6,53.0,44.61683806020227
11,6,53.0,44.03360845923861
11,6,53.0,44.7197231940323
11,6,53.0,45.592576650990125
11,6,53.0,46.55208467492618
11,6,53.0,43.812300240486906
11,6,53.0,46.54137817793044
11,6,53.0,48.562766129804395
11,6,53.0,52.466520522105434
11,6,53.0,49.27714238152931
11,6,53.0,60.39672696863035
11,6,53.0,59.28695159016473
11,6,53.0,56.74137241681633
11,6,53.0,54.70324265921974
11,6,53.0,52.368366991787134
11,6,53.0,54.131421363421325
11,7,52.0,50.93722822637907
11,7,52.0,49.31570623949033
11,7,52.0,47.744173729227676
11,7,52.0,46.62329044845946
11,7,52.0,49.98487474242548
11,7,52.0,48.40204653540991
11,7,52.0,47.540201451089075
11,7,52.0,46.26533031429052
11,7,52.0,45.261051037197035
11,7,52.0,45.187208505376155
11,7,52.0,44.98870785006071
11,7,52.0,45.03179182166892
11,7,52.0,45.449984240811105
11,7,52.0,46.039982989047544
11,7,52.0,49.237572705132315
11,7,52.0,46.421963399186126
11,7,52.0,49.16342605110784
11,7,52.0,48.5701469946479
11,7,52.0,47.7522411499082
11,7,52.0,48.78946899504053
11,7,52.0,48.476138396538275
11,7,52.0,46.152694664532234
11,7,52.0,47.12298089902181
11,7,52.0,45.90083527456281
11,7,52.0,47.13666829010409
11,7,52.0,47.21937435048899
11,7,52.0,46.15222165528622
11,7,52.0,46.496615396619525
11,7,52.0,46.147063469216306
11,7,52.0,47.25840199193469
11,7,52.0,0.0
11,7,52.0,45.245469495994875
11,7,52.0,49.329392203727544
11,7,52.0,50.64858411003162
11,7,52.0,40.21866759015104
11,7,52.0,36.98951355475867
11,7,52.0,52.23328227479895
11,7,52.0,45.34852373656972
11,7,52.0,45.35726174544165
11,7,52.0,48.50092661887633
11,7,52.0,48.68790752707733
11,7,52.0,50.140899966747455
11,7,52.0,49.88543535051613
11,7,52.0,47.74400294211854
11,7,52.0,47.773525902268005
11,7,52.0,46.75357179263539
11,7,52.0,46.30258395085107
11,7,52.0,45.55360318487284
11,7,52.0,47.576865261522386
11,7,52.0,47.440362715311906
11,7,52.0,45.543081898063214
11,7,52.0,48.011767499967156
11,7,52.0,45.082294304077095
11,7,52.0,47.747486606116446
11,7,52.0,50.15872290529617
11,8,51.0,47.97378424532546
11,8,51.0,49.29249824837582
11,8,51.0,51.26128514538999
11,8,51.0,50.60805229146285
11,8,51.0,50.16762881057632
11,8,51.0,50.649469602104254
11,8,51.0,52.43148883142179
11,8,51.0,52.105079078139624
11,8,51.0,51.671563319217384
11,8,51.0,51.51439678830458
11,8,51.0,50.928072833194165
11,8,51.0,50.31436763976741
11,8,51.0,50.02614588628038
11,8,51.0,49.3872505207971
11,8,51.0,49.79337639179268
11,8,51.0,50.37060080091789
11,8,51.0,50.86692757008369
11,8,51.0,51.198424474343796
11,8,51.0,51.092377681443075
11,8,51.0,51.01980382199808
11,8,51.0,50.73861289597751
11,8,51.0,50.95998735749875
11,8,51.0,50.78598438457095
11,8,51.0,50.84864475805554
11,8,51.0,51.107200072470626
11,8,51.0,51.24023781415589
11,8,51.0,51.21253833189285
11,8,51.0,51.0992168220366
11,8,51.0,51.474725836895715
11,8,51.0,53.093497796126606
11,8,51.0,53.14906831727694
11,8,51.0,53.35384983738867
11,8,51.0,53.64771424660585
11,8,51.0,54.427031275246684
11,8,51.0,55.73148907834833
11,8,51.0,55.532459943006515
11,8,51.0,57.87677803288122
11,8,51.0,53.35945462180534
11,8,51.0,51.335810531061384
11,8,51.0,49.725721201236276
11,8,51.0,49.35980712830726
11,8,51.0,52.24927791631371
11,8,51.0,47.862606980300306
11,8,51.0,46.793474618745016
11,9,50.0,48.11478236856543
11,9,50.0,51.46667311539528
11,9,50.0,55.528800302368474
11,9,50.0,51.79581367140482
11,9,50.0,55.053195213632705
11,9,50.0,57.5858945895355
11,9,50.0,57.45461188879941
11,9,50.0,55.91632152481143
11,9,50.0,57.088399226703274
11,9,50.0,57.597865598648305
11,9,50.0,56.59852087983514
11,9,50.0,55.630486288385384
11,9,50.0,54.69356844420365
11,9,50.0,54.262406019469424
11,9,50.0,54.926434049267264
11,9,50.0,56.90266917695929
11,9,50.0,56.51629733296525
11,9,50.0,57.4622597626334
11,9,50.0,58.29777387103725
11,9,50.0,58.13401286682284
11,9,50.0,58.603465944252015
11,9,50.0,58.50934066084115
11,9,50.0,57.565408126931
11,9,50.0,57.85859549884699
11,9,50.0,57.11037697621458
11,9,50.0,55.40652468612414
11,9,50.0,56.537262068467
11,9,50.0,56.65463348626413
11,9,50.0,56.61920801689508
11,9,50.0,56.812049663671516
11,9,50.0,50.896250911302836
11,9,50.0,54.24592543612968
11,9,50.0,50.97906160576341
11,9,50.0,49.11591719220786
11,9,50.0,48.94873647161812
11,9,50.0,44.8450302633147
11,9,50.0,51.82757982980598
11,9,50.0,45.37842121883703
11,9,50.0,46.77555184654781
11,9,50.0,47.94558765907186
11,9,50.0,48.936982530458884
11,9,50.0,50.99374182336109
11,9,50.0,53.835245695769316
11,9,50.0,52.795989097091265
11,9,50.0,48.52633612952356
11,10,49.0,54.454050687353785
11,10,49.0,53.923192398684016
11,10,49.0,54.45497099237188
11,10,49.0,55.2569231257126
11,10,49.0,55.57018698506164
11,10,49.0,55.645998462043764
11,10,49.0,55.49447076460861
11,10,49.0,54.141244404356435
11,10,49.0,53.363721109917094
11,10,49.0,51.62008020453446
11,10,49.0,52.016319155045615
11,10,49.0,51.99194544838262
11,10,49.0,53.11999154005787
11,10,49.0,53.78465210744859
11,10,49.0,53.74109710295869
11,10,49.0,54.48987285886364
11,10,49.0,54.00574043239078
11,10,49.0,53.66062333152783
11,10,49.0,53.54186488871093
11,10,49.0,53.641927387747266
11,10,49.0,53.63400756199285
11,10,49.0,52.419565544012286
11,10,49.0,54.19992510465569
11,10,49.0,54.21259405479335
11,10,49.0,54.538087480218024
11,10,49.0,55.95286627146941
11,10,49.0,56.67866633158741
11,10,49.0,56.82654989861154
11,10,49.0,56.98844477122809
11,10,49.0,56.84823759168744
11,10,49.0,58.80124292495498
11,10,49.0,58.31348415649591
11,10,49.0,59.11653953265846
11,10,49.0,59.62359327114263
11,10,49.0,59.32826437237121
11,10,49.0,58.94638352750766
11,10,49.0,59.60969329958999
11,10,49.0,59.52471976879104
11,10,49.0,59.45263383860752
11,10,49.0,58.73607641418827
11,10,49.0,58.821460905590456
11,10,49.0,58.4427322989268
11,10,49.0,58.419132905881625
11,10,49.0,58.83664946647991
11,10,49.0,58.87729164777718
11,10,49.0,58.755526867803226
11,10,49.0,58.284154744996684
11,10,49.0,59.09927938083049
11,10,49.0,60.13418480080761
11,10,49.0,59.6388755451773
11,10,49.0,60.45680891410646
11,10,49.0,63.25493442052846
11,10,49.0,60.10957031561769
11,10,49.0,53.83034197029316
11,10,49.0,53.3208373818385
11,10,49.0,56.68734686000427
11,10,49.0,53.568277113467175
11,10,49.0,52.38340026367174
11,10,49.0,55.16259416585976
11,10,49.0,55.93165244465138
11,10,49.0,55.89967143009807
11,10,49.0,54.61267847850284
11,10,49.0,53.666036043396886
11,10,49.0,53.35526093583815
11,10,49.0,54.10072861238497
11,10,49.0,52.45791266067424
11,10,49.0,50.10264811051309
11,10,49.0,53.48731289522573
11,10,49.0,49.94911154078281
11,11,48.0,46.58515804238414
11,11,48.0,43.85847116007542
11,11,48.0,43.4510895446179
11,11,48.0,46.66941121195289
11,11,48.0,49.848257173594284
11,11,48.0,49.50084002451287
11,11,48.0,52.18784088544244
11,11,48.0,51.38906981414704
11,11,48.0,51.74976919803984
11,11,48.0,51.16630981656009
11,11,48.0,50.554168783106725
11,11,48.0,50.6958548062091
11,11,48.0,52.064112444242966
11,11,48.0,50.806664648663
11,11,48.0,50.02768604026854
11,11,48.0,50.86960562209144
11,11,48.0,50.87999531060354
11,11,48.0,50.24785972579293
11,11,48.0,52.25139297091954
11,11,48.0,54.609801880651055
11,11,48.0,54.00875762647849
11,11,48.0,56.468388049938845
11,11,48.0,55.256646346382524
11,11,48.0,54.91304054163405
11,11,48.0,53.69810322958243
11,11,48.0,53.06250925433688
11,11,48.0,53.927274254025185
11,11,48.0,52.7116095943506
11,11,48.0,52.64014754030192
11,11,48.0,51.91917930515637
11,11,48.0,52.12160231144674
11,11,48.0,51.99750141871747
11,11,48.0,51.319973148889034
11,11,48.0,52.64873804823151
11,11,48.0,52.94949761588528
11,11,48.0,52.332208926862485
11,11,48.0,51.806270903432214
11,11,48.0,52.15932354526397
11,11,48.0,51.69092179065869
11,11,48.0,52.04760280296545
11,11,48.0,53.42712396534513
11,11,48.0,52.974996509249465
11,11,48.0,52.17323152270822
11,11,48.0,52.819522400633026
11,11,48.0,51.953488883310406
11,11,48.0,53.06600644744914
11,11,48.0,53.59267702480338
11,11,48.0,52.27520006406184
11,11,48.0,53.17706239604372
11,11,48.0,54.39975489880061
11,11,48.0,52.4681101089881
11,11,48.0,52.45851372952999
11,11,48.0,52.63717247125816
11,11,48.0,52.73655531528458
11,11,48.0,50.50822989327527
11,11,48.0,51.03909581957344
11,11,48.0,51.664261595435605
11,11,48.0,51.00111441367917
11,11,48.0,51.437206830109034
11,11,48.0,49.285021323087754
11,11,48.0,52.54126410437669
11,11,48.0,52.314030362027175
11,11,48.0,61.127130368757484
11,11,48.0,54.02320622397554
11,11,48.0,51.852147257146385
11,11,48.0,49.3466716371484
11,11,48.0,60.258520736663606
11,11,48.0,54.00435918267632
11,11,48.0,51.141985960484234
11,12,47.0,49.63340831811963
11,12,47.0,52.56383646422877
11,12,47.0,52.14742967136934
11,12,47.0,50.979646014726
11,12,47.0,53.69041711210286
11,12,47.0,53.14959196628076
11,12,47.0,55.06999589449538
11,12,47.0,59.82376767330537
11,12,47.0,57.05140469180695
11,12,47.0,55.712271321912034
11,12,47.0,56.31777151060433
11,12,47.0,55.609160649411265
11,12,47.0,55.143226083328784
11,12,47.0,56.625683881356096
11,12,47.0,55.57162071854571
11,12,47.0,54.89434067919229
11,12,47.0,55.28313965906968
11,12,47.0,54.26656176219727
11,12,47.0,56.395072166999526
11,12,47.0,53.78060617095521
11,12,47.0,54.624081769220474
11,12,47.0,54.73415901693133
11,12,47.0,55.00389342307205
11,12,47.0,54.094411748067756
11,12,47.0,57.08700801684978
11,12,47.0,55.7505493332185
11,12,47.0,57.08225698056211
11,12,47.0,58.497853864271335
11,12,47.0,58.05458506978629
11,12,47.0,59.06686658424181
11,12,47.0,59.058948910645555
11,12,47.0,57.52211626018906
11,12,47.0,58.63123644009373
11,12,47.0,58.511328804077834
11,12,47.0,58.31328857802117
11,12,47.0,55.962525300408764
11,12,47.0,56.21584093966186
11,12,47.0,56.646161693470326
11,12,47.0,56.02854166343715
11,12,47.0,55.87217622763247
11,12,47.0,55.559630732749554
11,12,47.0,55.609412742383626
11,12,47.0,56.12222122341181
11,12,47.0,55.885326525558945
11,12,47.0,57.91918331078154
11,12,47.0,57.46349561812932
11,12,47.0,57.54615484041409
11,12,47.0,59.09775337645457
11,12,47.0,58.90109952954283
11,12,47.0,58.43914202115249
11,12,47.0,56.9681949702947
11,12,47.0,56.64438888262493
11,12,47.0,56.43247627518937
11,12,47.0,57.70910459640095
11,12,47.0,56.3735406228962
11,12,47.0,56.57124344482475
11,12,47.0,55.40766620375181
11,12,47.0,58.22313226733709
11,12,47.0,56.42181016895841
11,12,47.0,61.668156200222505
11,12,47.0,58.76430037686853
11,12,47.0,60.09161565352695
11,12,47.0,59.98634573957971
11,12,47.0,58.60371910087177
11,12,47.0,57.65354290858524
11,12,47.0,59.40859500881631
11,12,47.0,55.08452164398123
11,12,47.0,55.51148655831891
11,12,47.0,54.881732117435874
11,12,47.0,54.358251425049865
11,12,47.0,55.10457494098529
11,12,47.0,51.72654806799231
11,13,46.0,51.33647338739726
11,13,46.0,52.68804237370221
11,13,46.0,52.993254828706476
11,13,46.0,53.21153586608731
11,13,46.0,53.649898501427714
11,13,46.0,55.881098348961146
11,13,46.0,55.07887855132536
11,13,46.0,54.427861086312106
11,13,46.0,53.99900693194405
11,13,46.0,53.25645242391356
11,13,46.0,52.30238781213647
11,13,46.0,52.155662896683
11,13,46.0,51.75207322922427
11,13,46.0,52.22739827302434
11,13,46.0,52.558512256961265
11,13,46.0,52.236492566995736
11,13,46.0,52.76011774108895
11,13,46.0,52.66454493625193
11,13,46.0,52.16938185615972
11,13,46.0,51.945380152308466
11,13,46.0,52.04437289690118
11,13,46.0,52.16302608333712
11,13,46.0,51.50287310090428
11,13,46.0,54.04489761614836
11,13,46.0,54.50133672595103
11,13,46.0,54.818427701672725
11,13,46.0,55.03861743477682
11,13,46.0,47.23388482200965
11,13,46.0,52.35463542723929
11,13,46.0,53.54727022441112
11,13,46.0,52.27027057830037
11,13,46.0,50.775789359655164
11,13,46.0,51.45231639253886
11,13,46.0,51.98411511874904
11,13,46.0,45.5769627397314
11,13,46.0,46.413751253334794
11,13,46.0,45.844055175685284
11,13,46.0,46.99277103074808
11,13,46.0,47.81382980530986
11,13,46.0,47.829182580711446
11,13,46.0,48.68492735850747
11,13,46.0,51.68832924528649
11,13,46.0,54.5890071375822
11,13,46.0,54.49846785238964
11,13,46.0,54.09010611869301
11,13,46.0,57.32272924749729
11,13,46.0,58.25830079667427
11,13,46.0,56.94040955490349
11,13,46.0,56.09116598164041
11,13,46.0,49.40080694048193
11,13,46.0,51.4046575541227
11,13,46.0,44.443989024088715
11,13,46.0,53.82131762841193
11,14,45.0,55.068216735120245
11,14,45.0,49.606901760422446
11,14,45.0,50.05303191326407
11,14,45.0,47.98095123217457
11,14,45.0,47.037908678903875
11,14,45.0,50.99568167529962
11,14,45.0,52.10879852426902
11,14,45.0,52.119710080299726
11,14,45.0,52.828390078748185
11,14,45.0,52.43537352644802
11,14,45.0,52.32112702972603
11,14,45.0,52.397126333066204
11,14,45.0,52.7408016219835
11,14,45.0,53.029405810392475
11,14,45.0,53.13832698279842
11,14,45.0,53.34750590793047
11,14,45.0,53.78899737842862
11,14,45.0,54.12520278699034
11,14,45.0,53.97724859822791
11,14,45.0,53.97791400218307
11,14,45.0,53.7516250305458
11,14,45.0,53.53566179659643
11,14,45.0,53.86041785709564
11,14,45.0,54.360722791909296
11,14,45.0,54.6369586170301
11,14,45.0,54.86561444863556
11,14,45.0,53.296853618356124
11,14,45.0,54.931481143241356
11,14,45.0,54.9743202960749
11,14,45.0,55.25527355262854
11,14,45.0,55.148180723681804
11,14,45.0,51.24480178769784
11,14,45.0,55.33170698917811
11,14,45.0,56.84150192027521
11,14,45.0,56.53975786796172
11,14,45.0,58.17217670393926
11,14,45.0,55.9950177832462
11,14,45.0,56.562178366766865
11,14,45.0,57.59279548475326
11,14,45.0,57.318005025935214
11,14,45.0,57.343038138774006
11,14,45.0,57.68785751871565
11,14,45.0,54.23000087967388
11,14,45.0,54.83452126089852
11,14,45.0,54.110433120913335
11,14,45.0,53.88043385240984
11,14,45.0,53.85408744764176
11,14,45.0,57.289259669632074
11,14,45.0,57.76074940645735
11,14,45.0,59.04428594806258
11,14,45.0,46.194774642120706
11,14,45.0,57.20117611434888
11,14,45.0,57.0750777345736
11,14,45.0,54.672688770481614
11,14,45.0,55.22303655750788
11,14,45.0,53.24066098605026
11,14,45.0,55.41995073957939
11,14,45.0,55.66548403421753
11,15,44.0,51.911880276737705
11,15,44.0,51.570134105461705
11,15,44.0,52.54946919046425
11,15,44.0,52.32070434082762
11,15,44.0,52.91177788466625
11,15,44.0,53.734197762144845
11,15,44.0,52.55254449380955
11,15,44.0,52.74250583169079
11,15,44.0,53.35464481692499
11,15,44.0,53.186505477753734
11,15,44.0,52.73528663219402
11,15,44.0,52.326622407031365
11,15,44.0,52.110652774263215
11,15,44.0,51.0782472812576
11,15,44.0,51.16162042025482
11,15,44.0,49.56030834390084
11,15,44.0,49.60821557879031
11,15,44.0,49.18760570371677
11,15,44.0,49.87714805093836
11,15,44.0,50.65942942429959
11,15,44.0,47.5450632028592
11,15,44.0,48.09203132615228
