unit,cycle,RUL_true,RUL_pred
11,2,57.0,35.76679136435217
11,2,57.0,33.98340719269901
11,2,57.0,33.316009490684294
11,2,57.0,31.98975138954047
11,2,57.0,31.41373233908388
11,2,57.0,31.93759105939194
11,2,57.0,32.33358099033998
11,2,57.0,31.955538028957776
11,2,57.0,32.48400573488181
11,2,57.0,33.78512849640967
11,2,57.0,33.778611513097815
11,2,57.0,34.503670009088154
11,2,57.0,33.416436319251474
11,2,57.0,34.516506400970826
11,2,57.0,36.087475085179776
11,2,57.0,36.937111224707245
11,2,57.0,36.5507935438168
11,2,57.0,36.39908093925018
11,2,57.0,35.52516631747387
11,2,57.0,35.671046392157024
11,2,57.0,34.29328245011226
11,2,57.0,34.33167758996217
11,2,57.0,33.65268160338781
11,2,57.0,33.14271531941753
11,2,57.0,33.069470296339475
11,2,57.0,32.58289394604278
11,2,57.0,32.691770144172736
11,2,57.0,32.199260594530735
11,2,57.0,31.11921938746898
11,2,57.0,31.610602452886333
11,2,57.0,32.11186234680489
11,2,57.0,32.43080441246566
11,2,57.0,32.30397728694668
11,2,57.0,33.05714374679514
11,2,57.0,32.37698815632752
11,2,57.0,31.073713206335654
11,2,57.0,31.641934470443466
11,2,57.0,31.953385397356165
11,2,57.0,31.218657092151048
11,2,57.0,30.481711728437837
11,2,57.0,30.718486269403513
11,2,57.0,30.381357815545723
11,2,57.0,30.49812088524304
11,2,57.0,29.502830227163194
11,2,57.0,30.397908935108298
11,2,57.0,31.29897799737583
11,2,57.0,31.76397778879148
11,2,57.0,31.9222523876208
11,2,57.0,31.43978011112982
11,2,57.0,34.36013680846985
11,2,57.0,35.79794759028989
11,2,57.0,34.4946331357937
11,2,57.0,32.854663752869996
11,2,57.0,31.006193442779377
11,2,57.0,30.726651802728117
11,2,57.0,31.11490244594446
11,2,57.0,32.64443555911683
11,2,57.0,34.22486670598273
11,2,57.0,36.47688077014808
11,2,57.0,39.82863345942067
11,2,57.0,38.03601530425375
11,2,57.0,37.02757514449716
11,2,57.0,35.87596186829124
11,2,57.0,35.17823425889188
11,2,57.0,39.40779827458556
11,2,57.0,36.60549408098094
11,2,57.0,35.073363492727836
11,2,57.0,36.3745414741478
11,2,57.0,35.75775322182213
11,3,56.0,31.58557047266851
11,3,56.0,34.55720754745495
11,3,56.0,35.816087572769504
11,3,56.0,36.90779092143667
11,3,56.0,33.05217516761004
11,3,56.0,33.8515976157981
11,3,56.0,41.51524357251352
11,3,56.0,37.686685065089236
11,3,56.0,36.23066425971289
11,3,56.0,38.04396969930817
11,3,56.0,38.19939867139318
11,3,56.0,36.47652909915712
11,3,56.0,34.07053734789575
11,3,56.0,34.690628785688
11,3,56.0,34.561907078945794
11,3,56.0,35.81047628470379
11,3,56.0,34.55610707574595
11,3,56.0,35.101382804371354
11,3,56.0,37.91872017355341
11,3,56.0,38.619006502664845
11,3,56.0,37.24950956986806
11,3,56.0,36.91251798355296
11,3,56.0,38.27665989664155
11,3,56.0,35.63736682747857
11,3,56.0,35.37325731188561
11,3,56.0,34.722869680940136
11,3,56.0,33.82658344097109
11,3,56.0,35.30315959860415
11,3,56.0,34.60663985230328
11,3,56.0,34.28737504343007
11,3,56.0,34.94352794015387
11,3,56.0,33.92289293187375
11,3,56.0,35.391595235461196
11,3,56.0,32.54087736920866
11,3,56.0,33.04073964003158
11,3,56.0,33.313708643063016
11,3,56.0,33.78146046642986
11,3,56.0,35.94602252435521
11,3,56.0,32.63804416475826
11,3,56.0,34.02507625061787
11,3,56.0,34.25331838531914
11,3,56.0,35.0881213173962
11,3,56.0,35.136982141965795
11,3,56.0,32.4758524348117
11,3,56.0,31.765078298227557
11,3,56.0,32.246531411724774
11,3,56.0,25.34577440592021
11,3,56.0,24.371001971395895
11,3,56.0,0.0
11,4,55.0,29.12277946659106
11,4,55.0,30.77083187090981
11,4,55.0,28.926039539532532
11,4,55.0,29.456545743443847
11,4,55.0,28.741148963752682
11,4,55.0,33.80474206397637
11,4,55.0,37.99433384333392
11,4,55.0,38.7075891812628
11,4,55.0,38.41626720730166
11,4,55.0,36.88049073052111
11,4,55.0,34.72809654450013
11,4,55.0,31.6584777648144
11,4,55.0,33.9456667416311
11,4,55.0,36.431416790586745
11,4,55.0,38.45422164606606
11,4,55.0,36.66650486340229
11,4,55.0,36.85389476663792
11,4,55.0,37.84148860204733
11,4,55.0,38.03015128244758
11,4,55.0,38.50777031317616
11,4,55.0,36.968649453011636
11,4,55.0,36.38336762116096
11,4,55.0,36.77715014356377
11,4,55.0,39.715480978076926
11,4,55.0,40.137625790188714
11,4,55.0,40.61778659484369
11,4,55.0,41.000891621956626
11,4,55.0,41.7195054334684
11,4,55.0,41.15360514898563
11,4,55.0,41.968461143724944
11,4,55.0,41.24159735086888
11,4,55.0,41.29605170522237
11,4,55.0,42.1520735547107
11,4,55.0,41.41019619260602
11,4,55.0,41.34779208000243
11,4,55.0,40.568397803144975
11,4,55.0,40.88106445818905
11,4,55.0,41.668870545023665
11,4,55.0,41.12440611176664
11,4,55.0,42.31059049523851
11,4,55.0,42.06419239701078
11,4,55.0,41.85710208875484
11,4,55.0,42.65466100353947
11,4,55.0,42.12992149157803
11,4,55.0,41.47131230786792
11,4,55.0,42.52486409486585
11,4,55.0,42.01479236281942
11,4,55.0,41.481516619498514
11,4,55.0,37.82595022382929
11,4,55.0,37.12141892804565
11,4,55.0,35.711770023674326
11,4,55.0,34.66972499906835
11,4,55.0,34.500412700171516
11,4,55.0,33.93537885199537
11,4,55.0,33.09369915304689
11,4,55.0,34.64137990627896
11,4,55.0,40.90719437602824
11,4,55.0,38.75209966462825
11,4,55.0,37.2030823514848
11,4,55.0,35.3276620418539
11,4,55.0,37.50956179692679
11,4,55.0,39.44556069282251
11,4,55.0,35.25375804621487
11,4,55.0,33.476610908039355
11,4,55.0,31.849675622065718
11,4,55.0,33.0838553622292
11,5,54.0,31.57488563893464
11,5,54.0,35.476684173612504
11,5,54.0,37.05525894144638
11,5,54.0,40.69357294838487
11,5,54.0,40.16024075506954
11,5,54.0,44.72638549487043
11,5,54.0,41.0021673003727
11,5,54.0,42.29562018963987
11,5,54.0,39.87490560020291
11,5,54.0,38.98365524654534
11,5,54.0,37.591148462873605
11,5,54.0,38.30479857610169
11,5,54.0,40.051339335813225
11,5,54.0,40.50757330020463
11,5,54.0,38.40861182441773
11,5,54.0,40.3299009818257
11,5,54.0,43.151696944507854
11,5,54.0,42.34535616843354
11,5,54.0,41.98545924379271
11,5,54.0,41.92761357219826
11,5,54.0,40.79555833579419
11,5,54.0,40.24095208831681
11,5,54.0,40.97622785599765
11,5,54.0,44.113743957218276
11,5,54.0,41.41468366395475
11,5,54.0,42.03825352244795
11,5,54.0,41.53829222150102
11,5,54.0,43.19322896003639
11,5,54.0,40.708408847979825
11,5,54.0,40.36256115195153
11,5,54.0,40.824885105635374
11,5,54.0,41.547163979646356
11,5,54.0,42.24340330179335
11,5,54.0,41.86796051950806
11,5,54.0,42.03563008396219
11,5,54.0,42.424799035797086
11,5,54.0,43.13386330903258
11,5,54.0,43.75464859247681
11,5,54.0,43.274978569759725
11,5,54.0,44.136166194684954
11,5,54.0,44.90118266644855
11,5,54.0,45.37782725305436
11,5,54.0,46.00200550801562
11,5,54.0,43.176025556756755
11,5,54.0,42.084130812428114
11,5,54.0,39.86155411271237
11,5,54.0,38.85192798132806
11,5,54.0,41.577458760957235
11,5,54.0,41.23172466300355
11,5,54.0,39.07550769911664
11,5,54.0,40.87772525707496
11,5,54.0,40.72736998558231
11,5,54.0,41.24288721467327
11,5,54.0,34.844836018319405
11,5,54.0,39.18530417491095
11,5,54.0,38.02459494682611
11,5,54.0,35.51685699876407
11,5,54.0,33.18287391726879
11,5,54.0,32.117315121328645
11,5,54.0,33.611517913505594
11,5,54.0,33.367367659945636
11,5,54.0,34.04123998874057
11,5,54.0,35.051477994226396
11,5,54.0,32.89670264840436
11,5,54.0,34.07120092649912
11,5,54.0,37.78790831249525
11,5,54.0,36.339261089145225
11,5,54.0,33.159247538144754
11,6,53.0,35.9200722457863
11,6,53.0,33.957566098202854
11,6,53.0,34.35015718812999
11,6,53.0,35.19272202520944
11,6,53.0,35.427493222269526
11,6,53.0,38.64789664220625
11,6,53.0,36.55504979718592
11,6,53.0,40.88282268881115
11,6,53.0,44.067588454540214
11,6,53.0,44.293883108536896
11,6,53.0,43.00836326589217
11,6,53.0,42.516466431997856
11,6,53.0,42.6738242686135
11,6,53.0,42.545769745292404
11,6,53.0,43.73617086220257
11,6,53.0,48.40158292644941
11,6,53.0,42.778475024428666
11,6,53.0,43.33573497767631
11,6,53.0,41.222067944880976
11,6,53.0,41.10402004865169
11,6,53.0,42.2811633419286
11,6,53.0,42.309662795595955
11,6,53.0,48.06809036231583
11,6,53.0,47.62789872101288
11,6,53.0,48.81110883934312
11,6,53.0,48.74226717483225
11,6,53.0,44.18032507318244
11,6,53.0,43.12140779211005
11,6,53.0,38.102981698475446
11,6,53.0,37.89407852298045
11,6,53.0,35.18340247427431
11,6,53.0,34.66881681605456
11,6,53.0,37.94209294677492
11,6,53.0,34.52098908185086
11,6,53.0,32.08831450837965
11,6,53.0,33.36547452645742
11,6,53.0,34.92483620946397
11,6,53.0,35.711695030818355
11,6,53.0,34.49451247103944
11,6,53.0,35.56176656433588
11,6,53.0,36.24626010364109
11,6,53.0,35.22604503935496
11,6,53.0,34.38824678922624
11,6,53.0,34.01020079605969
11,6,53.0,34.312532170269876
11,6,53.0,35.29205472310041
11,6,53.0,33.65856910793332
11,6,53.0,34.230678649102586
11,6,53.0,35.413083734070476
11,6,53.0,34.52519801916013
11,6,53.0,35.18334285801686
11,6,53.0,33.172117990504205
11,6,53.0,37.89052632590261
11,6,53.0,43.069949205159965
11,6,53.0,42.587980391697315
11,6,53.0,35.9884697567462
11,6,53.0,43.76310961841325
11,6,53.0,34.196832656671404
11,6,53.0,37.49177365414337
11,7,52.0,33.547405193857074
11,7,52.0,35.16758833569256
11,7,52.0,36.773184139074445
11,7,52.0,35.96445404212297
11,7,52.0,31.560600808958423
11,7,52.0,33.955479735453295
11,7,52.0,35.49847611137564
11,7,52.0,34.51241324493503
11,7,52.0,35.62908815555038
11,7,52.0,35.925756207776
11,7,52.0,34.789398609103024
11,7,52.0,32.95777716335864
11,7,52.0,31.420747617507597
11,7,52.0,30.97685172117348
11,7,52.0,31.827690980120007
11,7,52.0,32.00106456788261
11,7,52.0,32.977774035888594
11,7,52.0,34.52465975321985
11,7,52.0,32.51387812503786
11,7,52.0,31.702278872894105
11,7,52.0,32.30544112668525
11,7,52.0,34.79767580075354
11,7,52.0,30.99985869314333
11,7,52.0,32.123210422731006
11,7,52.0,32.15636997985196
11,7,52.0,32.40008381618155
11,7,52.0,31.400910175282718
11,7,52.0,31.910983599882798
11,7,52.0,30.97620277469983
11,7,52.0,32.56233267513251
11,7,52.0,35.93819153285827
11,7,52.0,36.95452990616763
11,7,52.0,37.13410520635046
11,7,52.0,36.60670136445589
11,7,52.0,40.35143745367103
11,7,52.0,38.2627948431044
11,7,52.0,38.88676832288422
11,7,52.0,36.9534700863253
11,7,52.0,38.99051615192866
11,7,52.0,34.28673557654422
11,7,52.0,35.035481362757594
11,7,52.0,35.6149773558915
11,7,52.0,35.4164177363054
11,7,52.0,34.22524157945433
11,7,52.0,35.01139211688964
11,7,52.0,33.24872131099563
11,7,52.0,33.54563929191932
11,7,52.0,32.89753278871706
11,7,52.0,31.709867457845526
11,7,52.0,35.95301061711622
11,7,52.0,35.581741266836424
11,7,52.0,32.78534813566337
11,7,52.0,34.05498997877944
11,7,52.0,33.64009666147567
11,7,52.0,33.32634635235837
11,8,51.0,35.44579029562105
11,8,51.0,32.37593596485857
11,8,51.0,30.724708596440152
11,8,51.0,34.73429930160382
11,8,51.0,34.55564155281302
11,8,51.0,32.14612398894961
11,8,51.0,33.1125281815671
11,8,51.0,30.614515988023776
11,8,51.0,32.20852594307989
11,8,51.0,34.347903221835
11,8,51.0,34.165932837255454
11,8,51.0,32.6027176023874
11,8,51.0,31.71724749779
11,8,51.0,30.575573645952836
11,8,51.0,30.587660222606672
11,8,51.0,31.909659948496454
11,8,51.0,33.541228672943404
11,8,51.0,34.459272750965496
11,8,51.0,34.58362330449892
11,8,51.0,35.040706414577556
11,8,51.0,34.025907002850296
11,8,51.0,32.13322741678394
11,8,51.0,31.674990405376924
11,8,51.0,32.977258009292484
11,8,51.0,33.46812729223937
11,8,51.0,33.23240297914505
11,8,51.0,33.29704871385202
11,8,51.0,33.0039789084939
11,8,51.0,33.15706442190064
11,8,51.0,33.43782190728509
11,8,51.0,33.22861788011896
11,8,51.0,32.78274122083506
11,8,51.0,33.13994346554694
11,8,51.0,32.9741403136869
11,8,51.0,33.37924349970248
11,8,51.0,34.0125276923767
11,8,51.0,30.614209798328
11,8,51.0,30.424188714449205
11,8,51.0,30.337276940326007
11,8,51.0,26.072575990030845
11,8,51.0,27.44085914538919
11,8,51.0,27.52274924308212
11,8,51.0,30.459548013921847
11,8,51.0,23.24878231182129
11,9,50.0,30.70514899203868
11,9,50.0,35.772971542158
11,9,50.0,43.83217481941928
11,9,50.0,41.523241718918946
11,9,50.0,46.072965234623936
11,9,50.0,52.45184542808941
11,9,50.0,53.89457242534054
11,9,50.0,49.873417938835104
11,9,50.0,52.78117954157669
11,9,50.0,52.97646661288635
11,9,50.0,51.56196845593467
11,9,50.0,50.325381976675985
11,9,50.0,48.835895491074545
11,9,50.0,44.408775512332944
11,9,50.0,45.44874690577305
11,9,50.0,47.23266144287771
11,9,50.0,44.886263218791456
11,9,50.0,44.01951699952764
11,9,50.0,46.00774658595698
11,9,50.0,44.61540617036688
11,9,50.0,44.87213741732202
11,9,50.0,44.89067843161843
11,9,50.0,44.40697536564428
11,9,50.0,44.07201312727234
11,9,50.0,42.867016972016756
11,9,50.0,42.67006088916413
11,9,50.0,43.34965240328282
11,9,50.0,42.99489854592146
11,9,50.0,43.82518779958798
11,9,50.0,43.86960657074603
11,9,50.0,48.642928183886895
11,9,50.0,45.452715132697264
11,9,50.0,44.083716428843736
11,9,50.0,39.74598518522299
11,9,50.0,35.278318172953654
11,9,50.0,33.198196429993224
11,9,50.0,33.82427509526863
11,9,50.0,34.51628041730964
11,9,50.0,32.647176921931184
11,9,50.0,37.43098762715378
11,9,50.0,33.415214872150216
11,9,50.0,34.478672756692625
11,9,50.0,34.48147020993792
11,9,50.0,35.35727517363624
11,9,50.0,35.51304016170568
11,10,49.0,36.32548493958955
11,10,49.0,38.80240492754093
11,10,49.0,39.75874268351587
11,10,49.0,40.645195644894315
11,10,49.0,38.11125606000061
11,10,49.0,40.47657302964417
11,10,49.0,35.54934993195296
11,10,49.0,34.07585834443726
11,10,49.0,34.682355409864776
11,10,49.0,34.00503101240775
11,10,49.0,32.99766754400271
11,10,49.0,33.10145641718704
11,10,49.0,35.47473247349635
11,10,49.0,38.162230141198265
11,10,49.0,37.90708582655845
11,10,49.0,42.62304553245368
11,10,49.0,38.592510009355635
11,10,49.0,38.55166308688265
11,10,49.0,37.510368533640445
11,10,49.0,36.147718871607296
11,10,49.0,36.33116863617548
11,10,49.0,39.17960190794039
11,10,49.0,38.09874921649691
11,10,49.0,37.963066025314674
11,10,49.0,38.35904804827519
11,10,49.0,38.822959275558595
11,10,49.0,36.11570068273355
11,10,49.0,35.79807781908217
11,10,49.0,38.68386144946597
11,10,49.0,38.70375624199052
11,10,49.0,39.74257942741224
11,10,49.0,40.72409433132795
11,10,49.0,40.59843629100969
11,10,49.0,40.744448239319844
11,10,49.0,40.373043008856
11,10,49.0,40.711851527756615
11,10,49.0,40.90586427590306
11,10,49.0,40.682336416599796
11,10,49.0,41.367761783166415
11,10,49.0,41.05610601619617
11,10,49.0,40.91597210061862
11,10,49.0,40.65746654178057
11,10,49.0,40.978456014770416
11,10,49.0,41.07177545659195
11,10,49.0,40.834471828711045
11,10,49.0,41.73242544010474
11,10,49.0,40.703092496636415
11,10,49.0,36.11345429416681
11,10,49.0,36.97145552426101
11,10,49.0,37.53718128602717
11,10,49.0,35.27654728476861
11,10,49.0,33.45142633235059
11,10,49.0,30.60167092370523
11,10,49.0,34.41587321963148
11,10,49.0,34.522116642572485
11,10,49.0,35.984848273210375
11,10,49.0,32.18586396904738
11,10,49.0,33.600102722490355
11,10,49.0,35.3666216834029
11,10,49.0,37.25771405787895
11,10,49.0,35.80470112755256
11,10,49.0,34.50980686275132
11,10,49.0,34.10320285965757
11,10,49.0,37.0360725785215
11,10,49.0,34.482302467108944
11,10,49.0,33.162761625101325
11,10,49.0,31.261254213977015
11,10,49.0,33.00269671090054
11,10,49.0,35.73402831465357
11,11,48.0,29.229045433166284
11,11,48.0,31.080318921676728
11,11,48.0,37.04850789014971
11,11,48.0,37.06681709409277
11,11,48.0,33.47380505177074
11,11,48.0,38.058162853629256
11,11,48.0,39.86778484534306
11,11,48.0,39.60020932497367
11,11,48.0,41.84098694853541
11,11,48.0,39.48148597581439
11,11,48.0,38.73744988036351
11,11,48.0,37.55853340567287
11,11,48.0,38.4273973332802
11,11,48.0,39.85045094980921
11,11,48.0,38.53317788434612
11,11,48.0,37.6845345986691
11,11,48.0,40.94848075117095
11,11,48.0,42.247532408865155
11,11,48.0,41.49682684739112
11,11,48.0,43.068067402083166
11,11,48.0,42.70012476684528
11,11,48.0,42.8867949191824
11,11,48.0,40.96912767769317
11,11,48.0,42.87928452753726
11,11,48.0,43.933754578662125
11,11,48.0,42.006332565616795
11,11,48.0,44.31105273183598
11,11,48.0,44.98159969647523
11,11,48.0,46.75411487372698
11,11,48.0,42.52995010730049
11,11,48.0,41.90941272095438
11,11,48.0,41.883924556623775
11,11,48.0,41.84953936823256
11,11,48.0,42.39990325285096
11,11,48.0,41.88773710929046
11,11,48.0,42.15640239862126
11,11,48.0,42.75487680106
11,11,48.0,43.74561332632157
11,11,48.0,43.306431344301245
11,11,48.0,42.4937604919695
11,11,48.0,43.144003226061315
11,11,48.0,44.392552709403645
11,11,48.0,42.41490247545028
11,11,48.0,42.43744676542745
11,11,48.0,41.33017752100118
11,11,48.0,40.432909131004145
11,11,48.0,39.19667969216239
11,11,48.0,39.47750688859665
11,11,48.0,41.85405579089318
11,11,48.0,38.53666490756132
11,11,48.0,39.19895687030211
11,11,48.0,39.99583040402414
11,11,48.0,40.24210852368459
11,11,48.0,41.160083435309446
11,11,48.0,37.78533525397211
11,11,48.0,43.289158917832395
11,11,48.0,38.89657003504598
11,11,48.0,36.688470980490514
11,11,48.0,35.81312734180303
11,11,48.0,36.48680122799797
11,11,48.0,35.626739569475035
11,11,48.0,34.22939549674114
11,11,48.0,36.942897461832196
11,11,48.0,33.41351405267909
11,11,48.0,33.31046473321422
11,11,48.0,34.05204858025713
11,11,48.0,33.38364900113392
11,11,48.0,32.94288565363295
11,11,48.0,29.17086021518931
11,12,47.0,32.445403058443055
11,12,47.0,38.09488370370151
11,12,47.0,34.18124117729607
11,12,47.0,34.08572228799204
11,12,47.0,36.44989643793723
11,12,47.0,38.23784228868264
11,12,47.0,41.59045766349173
11,12,47.0,41.45780190751513
11,12,47.0,39.12500444117859
11,12,47.0,40.39697832679619
11,12,47.0,44.04250608145421
11,12,47.0,41.22939607014558
11,12,47.0,37.580273112208594
11,12,47.0,41.43470017198972
11,12,47.0,43.57898812907477
11,12,47.0,40.43910760320232
11,12,47.0,38.89099630504474
11,12,47.0,38.91202905176638
11,12,47.0,43.127717090573896
11,12,47.0,43.49147651308148
11,12,47.0,42.96821388314912
11,12,47.0,39.918433806902144
11,12,47.0,34.600377395332266
11,12,47.0,35.03870967726091
11,12,47.0,31.88595108346501
11,12,47.0,30.86161384117351
11,12,47.0,29.922807101982002
11,12,47.0,33.898743330319114
11,12,47.0,35.26477345783729
11,12,47.0,35.66749503990886
11,12,47.0,33.0293462044757
11,12,47.0,33.31890755798739
11,12,47.0,37.199664106649415
11,12,47.0,38.0767642876373
11,12,47.0,40.390363638787505
11,12,47.0,29.881084963770466
11,12,47.0,32.40449000025013
11,12,47.0,34.440614272838644
11,12,47.0,29.84488099953105
11,12,47.0,30.06008635088545
11,12,47.0,29.619394718619976
11,12,47.0,29.620382204969545
11,12,47.0,32.97186226008706
11,12,47.0,32.17043563974705
11,12,47.0,33.35127561013
11,12,47.0,33.340469364122114
11,12,47.0,33.76013035342534
11,12,47.0,34.1906581877692
11,12,47.0,34.16776247952142
11,12,47.0,32.83914492355281
11,12,47.0,32.73822300851956
11,12,47.0,31.963700201740775
11,12,47.0,30.23092409254487
11,12,47.0,32.17277205776688
11,12,47.0,34.372216892257086
11,12,47.0,36.98688024719689
11,12,47.0,33.620880055767
11,12,47.0,40.73308948353657
11,12,47.0,41.662313301873915
11,12,47.0,39.98790180902229
11,12,47.0,37.182003372859015
11,12,47.0,37.52272853817516
11,12,47.0,40.91822688452132
11,12,47.0,37.667566490539556
11,12,47.0,35.490206740431574
11,12,47.0,35.90216137783922
11,12,47.0,36.76142126864694
11,12,47.0,37.19505561748802
11,12,47.0,37.39650496551617
11,12,47.0,36.76733544151131
11,12,47.0,37.66040825493693
11,12,47.0,34.93615654687874
11,13,46.0,35.51828101075718
11,13,46.0,36.62938740311652
11,13,46.0,37.19164623623881
11,13,46.0,39.64239643343987
11,13,46.0,35.182819180079626
11,13,46.0,38.57289558834634
11,13,46.0,37.42884867336732
11,13,46.0,37.18328190179996
11,13,46.0,36.44605433815673
11,13,46.0,36.18212659695365
11,13,46.0,35.6285852404707
11,13,46.0,35.38403207717608
11,13,46.0,34.526039899246484
11,13,46.0,34.05845037214682
11,13,46.0,34.37614081488748
11,13,46.0,34.850477069182766
11,13,46.0,35.14971858810098
11,13,46.0,34.95474338914783
11,13,46.0,33.462071993280375
11,13,46.0,31.4063227472178
11,13,46.0,30.195273261087152
11,13,46.0,30.286098288344167
11,13,46.0,31.413869166077873
11,13,46.0,32.82051471642625
11,13,46.0,35.50856628990596
11,13,46.0,36.309250277408815
11,13,46.0,38.60027717472547
11,13,46.0,44.67317781637782
11,13,46.0,43.03357069872692
11,13,46.0,44.73631651039193
11,13,46.0,43.250174463504095
11,13,46.0,41.180765594800455
11,13,46.0,37.42682205330196
11,13,46.0,37.11161870648988
11,13,46.0,31.685480744617756
11,13,46.0,38.06393244891052
11,13,46.0,34.7448238717402
11,13,46.0,33.445529910003216
11,13,46.0,34.47410566466904
11,13,46.0,38.014614122726066
11,13,46.0,37.76409954351623
11,13,46.0,40.97314469800827
11,13,46.0,40.68734533566835
11,13,46.0,38.39131948350794
11,13,46.0,40.21290166241682
11,13,46.0,38.60812218816217
11,13,46.0,38.18325869848759
11,13,46.0,37.63508786228723
11,13,46.0,36.31862056211471
11,13,46.0,34.487635270372564
11,13,46.0,31.882869504086912
11,13,46.0,36.045015655624134
11,13,46.0,34.37593094897792
11,14,45.0,38.88809588775959
11,14,45.0,28.273227968169238
11,14,45.0,42.023401397970495
11,14,45.0,36.37134183030744
11,14,45.0,37.21729890918189
11,14,45.0,32.14438076826149
11,14,45.0,32.811049994652244
11,14,45.0,32.189162538456415
11,14,45.0,33.746757300694966
11,14,45.0,35.24336184649219
11,14,45.0,35.204640435334575
11,14,45.0,34.32583900717985
11,14,45.0,34.5077508583806
11,14,45.0,35.11159198160348
11,14,45.0,35.48005731745302
11,14,45.0,35.97971104731696
11,14,45.0,35.79160752708393
11,14,45.0,35.816645622091556
11,14,45.0,35.37472903519877
11,14,45.0,33.92170059638342
11,14,45.0,32.173979451305094
11,14,45.0,31.000388984353528
11,14,45.0,30.633753563970508
11,14,45.0,31.780205149168545
11,14,45.0,32.89829072956343
11,14,45.0,33.4769255470793
11,14,45.0,34.535015650194
11,14,45.0,37.106796799691864
11,14,45.0,38.50053813697349
11,14,45.0,39.21949608112317
11,14,45.0,39.29466663904385
11,14,45.0,34.533527119842645
11,14,45.0,38.93593068955953
11,14,45.0,37.357237905497286
11,14,45.0,37.66702739654997
11,14,45.0,37.2112843185539
11,14,45.0,36.22051595914134
11,14,45.0,41.89908177842459
11,14,45.0,38.117823382031915
11,14,45.0,34.615438359046
11,14,45.0,34.01779789426625
11,14,45.0,34.01322649727937
11,14,45.0,28.492075476954774
11,14,45.0,31.345257105791937
11,14,45.0,35.73754802041067
11,14,45.0,37.09525388911992
11,14,45.0,37.65600549429824
11,14,45.0,37.02914330181717
11,14,45.0,35.841835288688145
11,14,45.0,33.20576173349768
11,14,45.0,34.499540800611214
11,14,45.0,35.74594285329795
11,14,45.0,36.79619638381694
11,14,45.0,36.9198575295162
11,14,45.0,38.06417214357779
11,14,45.0,37.024862840988646
11,14,45.0,39.04746150793188
11,14,45.0,36.156705267735184
11,15,44.0,38.361572535273254
11,15,44.0,36.175716126863556
11,15,44.0,36.24666981042956
11,15,44.0,34.60679539924466
11,15,44.0,33.13607541545234
11,15,44.0,36.58362826068483
11,15,44.0,36.47179446668026
11,15,44.0,37.991554525078385
11,15,44.0,41.17139932302055
11,15,44.0,41.126026542670786
11,15,44.0,41.18329373673617
11,15,44.0,41.58240026796693
11,15,44.0,41.564079945010505
11,15,44.0,41.099636009404136
11,15,44.0,39.461504692660405
11,15,44.0,38.318961053893204
11,15,44.0,38.40667294244879
11,15,44.0,37.52693205505833
11,15,44.0,35.107771150912335
11,15,44.0,38.693795649605576
11,15,44.0,38.886169871849766
11,15,44.0,35.99653982973632
